dataset: dp_pix_b8_eps0_1
dataset_root: data/dp/dp_pix_b8/eps0.1
device: mps
num_classes: 40
epoch 093/100 | train_loss=0.9565 train_acc=0.6875 | val_loss=2.2895 val_acc=0.4125 | test_loss=1.7415 test_acc=0.5000 test_top5_acc=0.8625
epoch 094/100 | train_loss=1.0095 train_acc=0.6333 | val_loss=2.3868 val_acc=0.3875 | test_loss=1.7070 test_acc=0.5000 test_top5_acc=0.8500
epoch 095/100 | train_loss=0.8728 train_acc=0.6917 | val_loss=2.3455 val_acc=0.4125 | test_loss=1.7603 test_acc=0.5250 test_top5_acc=0.8375
epoch 096/100 | train_loss=0.8935 train_acc=0.6708 | val_loss=2.4036 val_acc=0.3875 | test_loss=1.9378 test_acc=0.5250 test_top5_acc=0.8500
epoch 097/100 | train_loss=0.9409 train_acc=0.7083 | val_loss=2.4185 val_acc=0.3750 | test_loss=2.0011 test_acc=0.5375 test_top5_acc=0.8500
epoch 098/100 | train_loss=0.9508 train_acc=0.6500 | val_loss=2.3500 val_acc=0.4125 | test_loss=2.0006 test_acc=0.5000 test_top5_acc=0.8375
epoch 099/100 | train_loss=0.9237 train_acc=0.6917 | val_loss=2.3788 val_acc=0.4000 | test_loss=1.9028 test_acc=0.5250 test_top5_acc=0.8375
epoch 100/100 | train_loss=0.9745 train_acc=0.6667 | val_loss=2.3505 val_acc=0.3875 | test_loss=1.7456 test_acc=0.5125 test_top5_acc=0.8625
best checkpoint saved to: checkpoints/dp_pix_b8_eps0_1.pth
log saved to: logs/dp_pix_b8_eps0_1.csv
dataset: dp_pix_b16_eps0_1
dataset_root: data/dp/dp_pix_b16/eps0.1
device: mps
num_classes: 40
epoch 001/100 | train_loss=3.6896 train_acc=0.0208 | val_loss=3.6886 val_acc=0.0250 | test_loss=3.6881 test_acc=0.0375 test_top5_acc=0.1250
epoch 002/100 | train_loss=3.6894 train_acc=0.0292 | val_loss=3.6882 val_acc=0.0250 | test_loss=3.6877 test_acc=0.0375 test_top5_acc=0.1250
epoch 003/100 | train_loss=3.6869 train_acc=0.0292 | val_loss=3.6875 val_acc=0.0250 | test_loss=3.6871 test_acc=0.0500 test_top5_acc=0.1375
epoch 004/100 | train_loss=3.6868 train_acc=0.0208 | val_loss=3.6868 val_acc=0.0250 | test_loss=3.6865 test_acc=0.0500 test_top5_acc=0.1500
epoch 005/100 | train_loss=3.6868 train_acc=0.0458 | val_loss=3.6861 val_acc=0.0625 | test_loss=3.6857 test_acc=0.0625 test_top5_acc=0.1750
epoch 006/100 | train_loss=3.6835 train_acc=0.0375 | val_loss=3.6853 val_acc=0.0500 | test_loss=3.6848 test_acc=0.0750 test_top5_acc=0.1750
epoch 007/100 | train_loss=3.6848 train_acc=0.0333 | val_loss=3.6844 val_acc=0.0750 | test_loss=3.6838 test_acc=0.0750 test_top5_acc=0.2000
epoch 008/100 | train_loss=3.6828 train_acc=0.0458 | val_loss=3.6834 val_acc=0.0875 | test_loss=3.6828 test_acc=0.0750 test_top5_acc=0.2000
epoch 009/100 | train_loss=3.6819 train_acc=0.0542 | val_loss=3.6821 val_acc=0.0875 | test_loss=3.6816 test_acc=0.0625 test_top5_acc=0.2000
epoch 010/100 | train_loss=3.6831 train_acc=0.0417 | val_loss=3.6808 val_acc=0.0875 | test_loss=3.6803 test_acc=0.0500 test_top5_acc=0.2000
epoch 011/100 | train_loss=3.6792 train_acc=0.0500 | val_loss=3.6794 val_acc=0.1000 | test_loss=3.6789 test_acc=0.0625 test_top5_acc=0.2250
epoch 012/100 | train_loss=3.6775 train_acc=0.0500 | val_loss=3.6776 val_acc=0.0750 | test_loss=3.6772 test_acc=0.0625 test_top5_acc=0.2375
epoch 013/100 | train_loss=3.6755 train_acc=0.0625 | val_loss=3.6756 val_acc=0.0625 | test_loss=3.6753 test_acc=0.0625 test_top5_acc=0.2375
