epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
44,1.383749,0.5375,1.136421,0.65,0.95,1.054557,0.6625,0.925
45,1.219639,0.595833,1.125478,0.675,0.925,0.952868,0.725,0.975
46,1.439808,0.5375,0.980854,0.7125,0.9625,0.801841,0.8125,0.975
47,1.098745,0.5875,1.05674,0.675,0.9125,0.960401,0.7625,0.9625
48,1.350936,0.575,0.931601,0.725,0.9625,0.829723,0.775,0.975
49,1.138533,0.633333,0.915292,0.7375,0.95,0.80748,0.8,0.975
50,1.179592,0.604167,0.887169,0.725,0.975,0.812282,0.825,0.9625
51,1.01452,0.683333,0.904696,0.775,0.975,0.837049,0.8125,0.975
52,1.030275,0.645833,0.775329,0.775,0.975,0.729697,0.85,0.9875
53,1.004905,0.675,0.788573,0.7875,0.9625,0.751157,0.825,0.975
54,1.112228,0.641667,0.778728,0.775,0.95,0.750045,0.775,0.9875
55,0.986559,0.654167,0.725385,0.825,0.975,0.733567,0.8375,0.9875
56,0.830268,0.7375,0.582112,0.8375,0.975,0.651398,0.875,0.975
57,0.824438,0.720833,0.582293,0.825,0.975,0.660052,0.8625,0.975
58,0.675602,0.770833,0.583281,0.8,0.975,0.687046,0.8,0.9875
59,0.83023,0.7375,0.645054,0.7875,0.975,0.653112,0.8125,0.9875
60,0.857844,0.733333,0.647384,0.7875,0.95,0.602168,0.85,0.9875
61,0.847625,0.716667,0.608268,0.8375,0.975,0.724054,0.7875,0.975
62,0.829518,0.75,0.585847,0.8875,0.975,0.65484,0.7875,0.975
63,0.810555,0.716667,0.573375,0.8375,0.975,0.648955,0.8125,0.9625
64,0.662576,0.770833,0.534325,0.85,0.975,0.570395,0.825,1.0
65,0.760249,0.770833,0.51136,0.8875,0.975,0.579342,0.875,1.0
66,0.782096,0.733333,0.609816,0.8125,0.975,0.614613,0.85,0.975
67,0.696044,0.729167,0.545803,0.875,0.975,0.57977,0.8875,0.975
68,0.706443,0.766667,0.493532,0.8875,0.9875,0.535557,0.9125,0.9875
69,0.706261,0.754167,0.585337,0.8,0.975,0.646182,0.8375,0.975
70,0.800301,0.733333,0.597939,0.8625,0.975,0.580968,0.875,0.975
71,0.653266,0.7875,0.568301,0.8375,0.975,0.553349,0.85,0.975
72,0.80751,0.720833,0.584542,0.7875,0.975,0.569928,0.9,0.9875
73,0.813134,0.7125,0.550392,0.7875,0.975,0.535138,0.9125,0.9875
74,0.66513,0.779167,0.517232,0.85,0.9625,0.57871,0.9,0.975
75,0.70605,0.754167,0.513297,0.875,0.975,0.566468,0.85,0.975
76,0.612389,0.770833,0.506297,0.8625,0.975,0.562961,0.9,0.975
77,0.731696,0.7625,0.446781,0.8875,0.975,0.565453,0.9,0.9875
78,0.779021,0.733333,0.466146,0.8625,0.9875,0.528341,0.925,0.975
79,0.562674,0.8,0.571932,0.8125,0.975,0.523081,0.9,0.9875
80,0.769415,0.725,0.511739,0.825,0.975,0.432117,0.925,0.9875
81,0.660089,0.8,0.543085,0.875,0.975,0.53056,0.8625,0.9875
82,0.763927,0.7375,0.456269,0.8625,0.975,0.517093,0.8875,0.9875
83,0.606856,0.779167,0.53394,0.8375,0.975,0.54995,0.875,0.9875
84,0.538608,0.804167,0.538014,0.8625,0.975,0.654455,0.8125,1.0
85,0.784284,0.75,0.37801,0.9,0.975,0.515856,0.8875,0.975
86,0.649875,0.783333,0.353321,0.9375,0.975,0.53246,0.9,0.975
87,0.684522,0.733333,0.428093,0.9,0.975,0.675031,0.85,0.975
88,0.6495,0.779167,0.435139,0.8875,0.975,0.667018,0.825,0.975
89,0.860103,0.716667,0.392185,0.9375,0.975,0.540884,0.85,0.975
90,0.718136,0.7625,0.405284,0.9,0.975,0.551319,0.825,0.975
91,0.59409,0.8125,0.465882,0.8625,0.9875,0.620679,0.85,0.975
92,0.612907,0.791667,0.436307,0.9,0.975,0.535945,0.8625,0.9875
93,0.650027,0.8125,0.387055,0.9375,0.975,0.514073,0.85,0.975
94,0.61873,0.779167,0.409765,0.9,0.975,0.548408,0.8625,0.975
95,0.583225,0.783333,0.361179,0.925,0.975,0.570173,0.85,0.975
96,0.574722,0.770833,0.333077,0.8875,0.975,0.548242,0.8625,0.975
97,0.626533,0.791667,0.313481,0.9375,0.975,0.555398,0.8625,0.975
98,0.558155,0.804167,0.316521,0.9625,0.975,0.547477,0.8625,0.975
99,0.61983,0.804167,0.370813,0.9125,0.975,0.558532,0.8625,0.9875
100,0.56492,0.775,0.370383,0.9125,0.975,0.598852,0.85,0.975
