epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
91,0.674247,0.779167,0.673681,0.7875,0.975,0.778613,0.7625,0.9875
92,0.660095,0.791667,0.706084,0.7875,0.9625,0.849861,0.7625,0.9875
93,0.624431,0.770833,0.626631,0.8125,0.9875,0.820813,0.75,0.9875
94,0.691276,0.779167,0.660212,0.8375,0.975,0.830849,0.775,0.9875
95,0.754878,0.729167,0.645163,0.8375,0.975,0.829169,0.8,0.9875
96,0.576421,0.783333,0.587904,0.825,0.975,0.783863,0.7625,0.975
97,0.638048,0.795833,0.575252,0.8375,0.9875,0.800235,0.7625,0.975
98,0.488889,0.833333,0.667163,0.825,0.9625,0.865561,0.8125,0.975
99,0.5223,0.816667,0.741741,0.7875,0.9625,0.897646,0.775,0.975
100,0.518608,0.820833,0.691493,0.8125,0.9625,0.772178,0.8,0.9875
