epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
61,1.716864,0.454167,1.621586,0.475,0.8625,1.439397,0.5625,0.9125
62,1.598539,0.525,1.526773,0.6,0.8875,1.406488,0.6,0.925
63,1.50116,0.516667,1.406217,0.575,0.9,1.307979,0.5625,0.9375
64,1.430721,0.55,1.466886,0.525,0.875,1.304689,0.55,0.9375
65,1.542873,0.491667,1.464693,0.525,0.8625,1.299942,0.5625,0.925
66,1.487784,0.55,1.495238,0.5625,0.8875,1.263691,0.625,0.8875
67,1.460848,0.504167,1.458344,0.525,0.9,1.235673,0.6125,0.9125
68,1.424929,0.483333,1.456804,0.5375,0.925,1.23329,0.6125,0.9375
69,1.26926,0.558333,1.295182,0.5875,0.9625,1.117872,0.675,0.975
70,1.133632,0.6625,1.423576,0.55,0.9,1.232212,0.65,0.95
71,1.220823,0.620833,1.382737,0.6125,0.8625,1.230001,0.6375,0.9375
72,1.099415,0.6,1.337574,0.55,0.9125,1.13731,0.6875,0.95
73,1.139107,0.629167,1.411543,0.55,0.9375,1.21073,0.5875,0.925
74,1.267116,0.6125,1.272916,0.625,0.9375,1.120024,0.6375,0.9375
75,1.248668,0.595833,1.239537,0.6125,0.9375,1.141215,0.625,0.9625
76,1.165058,0.591667,1.246513,0.6375,0.9125,1.18779,0.675,0.95
77,1.15498,0.6125,1.232873,0.575,0.95,1.116378,0.6375,0.9625
78,1.040649,0.670833,1.193699,0.5625,0.95,1.048727,0.675,0.9625
79,1.02793,0.666667,1.292904,0.5875,0.9375,1.165747,0.6375,0.95
80,1.02094,0.666667,1.308142,0.5875,0.9375,1.233034,0.625,0.9625
81,0.967964,0.6625,1.143851,0.625,0.9125,0.934867,0.7375,0.975
82,0.877685,0.691667,1.153409,0.6,0.95,0.971695,0.6625,0.95
83,0.911446,0.725,1.268751,0.5875,0.925,0.984791,0.6625,0.9625
84,0.798035,0.7125,1.354422,0.5625,0.925,1.102192,0.625,0.975
85,0.814418,0.716667,1.250783,0.5875,0.9125,1.081547,0.6375,0.9625
86,0.904031,0.704167,1.284129,0.625,0.9125,1.111566,0.65,0.925
87,0.653701,0.791667,1.246896,0.6125,0.925,1.012855,0.65,0.9625
88,0.772679,0.75,1.361506,0.55,0.925,1.298566,0.6125,0.9625
89,0.890641,0.691667,1.28538,0.5875,0.95,1.159235,0.6625,0.95
90,0.918868,0.679167,1.108815,0.6,0.9375,1.011485,0.7125,0.9625
91,0.847187,0.725,1.103741,0.6625,0.9375,0.939438,0.725,0.9625
92,0.816978,0.733333,1.205251,0.6375,0.925,1.027187,0.6875,0.9625
93,0.753541,0.729167,1.207088,0.625,0.925,1.018631,0.65,0.9625
94,0.750617,0.7125,1.184622,0.6,0.9375,1.011102,0.675,0.95
95,0.929595,0.691667,1.174718,0.575,0.9375,1.081294,0.6875,0.95
96,0.753774,0.725,1.193521,0.5875,0.9375,1.037211,0.7375,0.95
97,0.888322,0.679167,1.156411,0.6625,0.925,1.059687,0.7375,0.95
98,0.689908,0.7625,1.11285,0.625,0.9375,1.066685,0.7,0.9625
99,0.722287,0.733333,1.08538,0.65,0.925,1.104604,0.6625,0.9625
100,0.659922,0.770833,1.144799,0.6625,0.95,1.167302,0.6875,0.9625
